OBJECTID,StopNumber,Latitude,Longitude,Route,Effective Date,x,y
3346,2872,43.726949,-79.639322,22,2025/09/01,-79.6393219999999,43.726949
3347,2873,43.730465,-79.635952,22,2025/09/01,-79.635952,43.730465
3348,2874,43.734916,-79.618205,22,2025/09/01,-79.618205,43.734916
3349,2875,43.721461,-79.640643,107,2025/09/01,-79.640643,43.721461
3350,2876,43.727114,-79.639566,22,2025/09/01,-79.6395659999999,43.727114
3351,2877,43.730494,-79.636137,22,2025/09/01,-79.636137,43.7304940000001
3352,2879,43.715899,-79.589359,30,2025/09/01,-79.5893589999999,43.715899
3353,2880,43.715846,-79.590229,30,2025/09/01,-79.590229,43.7158460000001
3354,2881,43.603676,-79.705486,39,2025/09/01,-79.705486,43.6036760000001
3355,2881,43.603676,-79.705486,43,2025/09/01,-79.705486,43.6036760000001
3356,2881,43.603676,-79.705486,68,2025/09/01,-79.705486,43.6036760000001
3357,2881,43.603676,-79.705486,314,2025/09/01,-79.705486,43.6036760000001
3358,2882,43.717217,-79.596001,11,2025/09/01,-79.5960009999999,43.7172170000001
3359,2882,43.717217,-79.596001,30,2025/09/01,-79.5960009999999,43.7172170000001
3360,2884,43.733017,-79.634031,22,2025/09/01,-79.6340309999999,43.7330170000001
3361,2885,43.599953,-79.709563,39,2025/09/01,-79.7095629999999,43.599953
3362,2885,43.599953,-79.709563,43,2025/09/01,-79.7095629999999,43.599953
3363,2885,43.599953,-79.709563,68,2025/09/01,-79.7095629999999,43.599953
3364,2885,43.599953,-79.709563,314,2025/09/01,-79.7095629999999,43.599953
3365,2886,43.719116,-79.602583,11,2025/09/01,-79.602583,43.719116
3366,2886,43.719116,-79.602583,30,2025/09/01,-79.602583,43.719116
3367,2887,43.537399,-79.666633,13,2025/09/01,-79.6666329999999,43.5373990000001
3368,2887,43.537399,-79.666633,101,2025/09/01,-79.6666329999999,43.5373990000001
3369,2888,43.732085,-79.634412,16,2025/09/01,-79.634412,43.732085
3370,2889,43.58533,-79.677236,35,2025/09/01,-79.6772359999999,43.5853300000001
3371,2891,43.696469,-79.632392,7,2025/09/01,-79.632392,43.696469
3372,2892,43.635411,-79.562445,3,2025/09/01,-79.562445,43.635411
3373,2892,43.635411,-79.562445,307,2025/09/01,-79.562445,43.635411
3374,2894,43.664205,-79.657507,57,2025/09/01,-79.657507,43.664205
3375,2895,43.59388,-79.706784,38,2025/09/01,-79.706784,43.5938800000001
3376,2895,43.59388,-79.706784,306,2025/09/01,-79.706784,43.5938800000001
3377,2895,43.59388,-79.706784,314,2025/09/01,-79.706784,43.5938800000001
3378,2897,43.719089,-79.638999,11,2025/09/01,-79.638999,43.719089
3379,2897,43.719089,-79.638999,18,2025/09/01,-79.638999,43.719089
3380,2897,43.719089,-79.638999,24,2025/09/01,-79.638999,43.719089
3381,2897,43.719089,-79.638999,42,2025/09/01,-79.638999,43.719089
3382,2898,43.697635,-79.620055,24,2025/09/01,-79.620055,43.697635
3383,2899,43.720343,-79.626734,16,2025/09/01,-79.6267339999999,43.7203430000001
3384,2900,43.715328,-79.626774,16,2025/09/01,-79.626774,43.7153280000001
3385,2901,43.686051,-79.603297,7,2025/09/01,-79.6032969999999,43.6860510000001
3386,2902,43.70526,-79.637926,30,2025/09/01,-79.6379259999999,43.7052600000001
3387,2903,43.713836,-79.620254,16,2025/09/01,-79.620254,43.7138360000001
3388,2904,43.672074,-79.593101,7,2025/09/01,-79.593101,43.6720740000001
3389,2904,43.672074,-79.593101,24,2025/09/01,-79.593101,43.6720740000001
3390,2904,43.672074,-79.593101,107,2025/09/01,-79.593101,43.6720740000001
3391,2905,43.672364,-79.59369,7,2025/09/01,-79.59369,43.6723640000001
3392,2905,43.672364,-79.59369,24,2025/09/01,-79.59369,43.6723640000001
3393,2905,43.672364,-79.59369,107,2025/09/01,-79.59369,43.6723640000001
3394,2906,43.507771,-79.633198,14,2025/09/01,-79.633198,43.507771
3395,2906,43.507771,-79.633198,45,2025/09/01,-79.633198,43.507771
3396,2907,43.597089,-79.663215,66,2025/09/01,-79.663215,43.597089
3397,2908,43.68225,-79.609824,7,2025/09/01,-79.6098239999999,43.6822500000001
3398,2909,43.685877,-79.606031,7,2025/09/01,-79.606031,43.6858770000001
3399,2910,43.686883,-79.596975,7,2025/09/01,-79.596975,43.6868830000001
3400,2912,43.595869,-79.709474,38,2025/09/01,-79.7094739999999,43.5958690000001
3401,2912,43.595869,-79.709474,306,2025/09/01,-79.7094739999999,43.5958690000001
3402,2912,43.595869,-79.709474,314,2025/09/01,-79.7094739999999,43.5958690000001
3403,2914,43.607554,-79.701024,39,2025/09/01,-79.701024,43.607554
3404,2915,43.689601,-79.622038,7,2025/09/01,-79.622038,43.689601
3405,2916,43.69107,-79.625193,7,2025/09/01,-79.625193,43.69107
3406,2917,43.692991,-79.627681,7,2025/09/01,-79.6276809999999,43.6929910000001
3407,2918,43.694904,-79.630243,7,2025/09/01,-79.630243,43.6949040000001
3408,2919,43.69883,-79.635527,7,2025/09/01,-79.635527,43.6988300000001
3409,2920,43.700569,-79.637908,7,2025/09/01,-79.637908,43.700569
3410,2920,43.700569,-79.637908,24,2025/09/01,-79.637908,43.700569
3411,2921,43.594342,-79.65897,66,2025/09/01,-79.65897,43.594342
3412,2922,43.514169,-79.663991,45,2025/09/01,-79.663991,43.514169
3413,2922,43.514169,-79.663991,71,2025/09/01,-79.663991,43.514169
3414,2924,43.709301,-79.63627,18,2025/09/01,-79.63627,43.709301
3415,2924,43.709301,-79.63627,30,2025/09/01,-79.63627,43.709301
3416,2924,43.709301,-79.63627,42,2025/09/01,-79.63627,43.709301
3417,2925,43.701912,-79.640285,7,2025/09/01,-79.640285,43.701912
3418,2925,43.701912,-79.640285,24,2025/09/01,-79.640285,43.701912
3419,2926,43.594413,-79.658356,66,2025/09/01,-79.658356,43.594413
3420,2927,43.699057,-79.63649,7,2025/09/01,-79.63649,43.699057
3421,2928,43.695022,-79.631059,7,2025/09/01,-79.6310589999999,43.6950220000001
3422,2932,43.689193,-79.621812,7,2025/09/01,-79.621812,43.689193
3423,2933,43.702069,-79.639922,7,2025/09/01,-79.639922,43.702069
3424,2933,43.702069,-79.639922,24,2025/09/01,-79.639922,43.702069
3425,2934,43.686006,-79.609104,7,2025/09/01,-79.609104,43.6860060000001
3426,2939,43.706493,-79.639425,18,2025/09/01,-79.639425,43.7064930000001
3427,2939,43.706493,-79.639425,30,2025/09/01,-79.639425,43.7064930000001
3428,2939,43.706493,-79.639425,42,2025/09/01,-79.639425,43.7064930000001
3429,2940,43.699588,-79.634964,24,2025/09/01,-79.634964,43.6995880000001
3430,2941,43.700509,-79.63369,24,2025/09/01,-79.6336899999999,43.7005090000001
3431,2942,43.702112,-79.631432,24,2025/09/01,-79.631432,43.7021120000001
3432,2943,43.702918,-79.627305,24,2025/09/01,-79.627305,43.7029180000001
3433,2944,43.702787,-79.622406,24,2025/09/01,-79.622406,43.7027870000001
3434,2945,43.7017,-79.619614,24,2025/09/01,-79.619614,43.7017000000001
3435,2946,43.732334,-79.609461,22,2025/09/01,-79.609461,43.732334
3436,2952,43.718702,-79.62584,16,2025/09/01,-79.62584,43.7187020000001
3437,2953,43.692997,-79.628202,7,2025/09/01,-79.628202,43.692997
3438,2954,43.713185,-79.632049,30,2025/09/01,-79.6320489999999,43.7131850000001
3439,2955,43.635723,-79.562239,3,2025/09/01,-79.562239,43.635723
3440,2955,43.635723,-79.562239,307,2025/09/01,-79.562239,43.635723
3441,2956,43.680064,-79.592333,7,2025/09/01,-79.5923329999999,43.6800640000001
3442,2956,43.680064,-79.592333,24,2025/09/01,-79.5923329999999,43.6800640000001
3443,2957,43.715851,-79.626836,16,2025/09/01,-79.626836,43.715851
3444,2958,43.720611,-79.612447,11,2025/09/01,-79.612447,43.7206110000001
3445,2958,43.720611,-79.612447,30,2025/09/01,-79.612447,43.7206110000001
3446,2959,43.715181,-79.625821,16,2025/09/01,-79.625821,43.715181
3447,2960,43.715766,-79.624269,16,2025/09/01,-79.624269,43.715766
3448,2961,43.71583,-79.6214,16,2025/09/01,-79.6213999999999,43.71583
3449,2962,43.712299,-79.621245,16,2025/09/01,-79.621245,43.712299
3450,2963,43.710855,-79.622482,16,2025/09/01,-79.6224819999999,43.710855
3451,2964,43.71138,-79.626845,16,2025/09/01,-79.6268449999999,43.7113800000001
3452,2966,43.713759,-79.628125,16,2025/09/01,-79.628125,43.713759
3453,2967,43.695346,-79.616148,24,2025/09/01,-79.616148,43.695346
3454,2968,43.695508,-79.614631,24,2025/09/01,-79.614631,43.6955080000001
3455,2968,43.695508,-79.614631,107,2025/09/01,-79.614631,43.6955080000001
3456,2969,43.623953,-79.712359,61,2025/09/01,-79.7123589999999,43.623953
3457,2973,43.692205,-79.620725,24,2025/09/01,-79.620725,43.6922050000001
3458,2974,43.693825,-79.624423,24,2025/09/01,-79.624423,43.6938250000001
3459,2975,43.696223,-79.627657,24,2025/09/01,-79.6276569999999,43.696223
3460,2976,43.697138,-79.628132,24,2025/09/01,-79.628132,43.6971380000001
3461,2977,43.699324,-79.6257,24,2025/09/01,-79.6256999999999,43.699324
3462,2978,43.699673,-79.623259,24,2025/09/01,-79.623259,43.6996730000001
3463,2979,43.698845,-79.621789,24,2025/09/01,-79.621789,43.6988450000001
3464,2980,43.697457,-79.619488,24,2025/09/01,-79.619488,43.697457
3465,2981,43.695757,-79.616635,24,2025/09/01,-79.616635,43.6957570000001
3466,2982,43.700789,-79.617302,24,2025/09/01,-79.6173019999999,43.700789
3467,2983,43.700344,-79.614693,24,2025/09/01,-79.614693,43.700344
3468,2985,43.699326,-79.612483,24,2025/09/01,-79.6124829999999,43.699326
3469,2985,43.699326,-79.612483,107,2025/09/01,-79.6124829999999,43.699326
3470,2986,43.714393,-79.63047,11,2025/09/01,-79.63047,43.714393
3471,2986,43.714393,-79.63047,30,2025/09/01,-79.63047,43.714393
3472,2987,43.715177,-79.630131,11,2025/09/01,-79.6301309999999,43.715177
3473,2987,43.715177,-79.630131,30,2025/09/01,-79.6301309999999,43.715177
3474,2988,43.716316,-79.626553,11,2025/09/01,-79.6265529999999,43.7163160000001
3475,2988,43.716316,-79.626553,30,2025/09/01,-79.6265529999999,43.7163160000001
3476,2989,43.716243,-79.62797,11,2025/09/01,-79.6279699999999,43.7162430000001
3477,2989,43.716243,-79.62797,30,2025/09/01,-79.6279699999999,43.7162430000001
3478,2990,43.70084,-79.617003,24,2025/09/01,-79.617003,43.70084
3479,2991,43.701882,-79.619759,24,2025/09/01,-79.619759,43.7018820000001
3480,2992,43.702973,-79.62266,24,2025/09/01,-79.62266,43.702973
3481,2993,43.70689,-79.639465,18,2025/09/01,-79.639465,43.70689
3482,2993,43.70689,-79.639465,30,2025/09/01,-79.639465,43.70689
3483,2993,43.70689,-79.639465,42,2025/09/01,-79.639465,43.70689
3484,2994,43.70302,-79.626807,24,2025/09/01,-79.626807,43.70302
3485,2995,43.687024,-79.598944,7,2025/09/01,-79.598944,43.6870240000001
3486,2997,43.702009,-79.631844,24,2025/09/01,-79.6318439999999,43.702009
3487,2998,43.700742,-79.633598,24,2025/09/01,-79.6335979999999,43.700742
3488,2999,43.699149,-79.635868,24,2025/09/01,-79.635868,43.699149
3489,3000,43.645533,-79.681334,53,2025/09/01,-79.6813339999999,43.6455330000001
3490,3001,43.645117,-79.681182,53,2025/09/01,-79.681182,43.645117
3491,3002,43.595156,-79.685309,10,2025/09/01,-79.685309,43.595156
3492,3002,43.595156,-79.685309,306,2025/09/01,-79.685309,43.595156
3493,3003,43.702863,-79.629441,24,2025/09/01,-79.629441,43.702863
3494,3004,43.48592,-79.630945,14,2025/09/01,-79.6309449999999,43.4859200000001
3495,3005,43.628024,-79.651546,39,2025/09/01,-79.6515459999999,43.628024
3496,3005,43.628024,-79.651546,43,2025/09/01,-79.6515459999999,43.628024
3497,3007,43.63873,-79.610173,107,2025/09/01,-79.610173,43.6387300000001
3498,3007,43.63873,-79.610173,109,2025/09/01,-79.610173,43.6387300000001
3499,3008,43.664608,-79.594078,39,2025/09/01,-79.594078,43.664608
3500,3009,43.720243,-79.64099,11,2025/09/01,-79.64099,43.720243
3501,3009,43.720243,-79.64099,18,2025/09/01,-79.64099,43.720243
3502,3009,43.720243,-79.64099,24,2025/09/01,-79.64099,43.720243
3503,3009,43.720243,-79.64099,42,2025/09/01,-79.64099,43.720243
3504,3010,43.602941,-79.671166,66,2025/09/01,-79.671166,43.602941
3505,3013,43.594341,-79.639452,3,2025/09/01,-79.6394519999999,43.594341
3506,3013,43.594341,-79.639452,26,2025/09/01,-79.6394519999999,43.594341
3507,3015,43.589801,-79.692536,10,2025/09/01,-79.692536,43.5898010000001
3508,3015,43.589801,-79.692536,306,2025/09/01,-79.692536,43.5898010000001
3509,3016,43.584684,-79.766025,38,2025/09/01,-79.766025,43.584684
3510,3016,43.584684,-79.766025,39,2025/09/01,-79.766025,43.584684
3511,3016,43.584684,-79.766025,43,2025/09/01,-79.766025,43.584684
3512,3016,43.584684,-79.766025,90,2025/09/01,-79.766025,43.584684
3513,3017,43.586661,-79.768784,38,2025/09/01,-79.768784,43.586661
3514,3017,43.586661,-79.768784,39,2025/09/01,-79.768784,43.586661
3515,3017,43.586661,-79.768784,43,2025/09/01,-79.768784,43.586661
3516,3017,43.586661,-79.768784,90,2025/09/01,-79.768784,43.586661
3517,3018,43.622636,-79.663491,43,2025/09/01,-79.663491,43.622636
3518,3019,43.606078,-79.759405,38,2025/09/01,-79.7594049999999,43.606078
3519,3020,43.602925,-79.783228,38,2025/09/01,-79.783228,43.602925
3520,3021,43.604328,-79.789762,38,2025/09/01,-79.7897619999999,43.6043280000001
3521,3022,43.532984,-79.624174,14,2025/09/01,-79.624174,43.532984
3522,3023,43.589255,-79.700802,38,2025/09/01,-79.700802,43.589255
3523,3023,43.589255,-79.700802,306,2025/09/01,-79.700802,43.589255
3524,3023,43.589255,-79.700802,314,2025/09/01,-79.700802,43.589255
3525,3024,43.57841,-79.782731,90,2025/09/01,-79.782731,43.5784100000001
3526,3025,43.577931,-79.782911,39,2025/09/01,-79.782911,43.577931
3527,3026,43.570376,-79.627781,1,2025/09/01,-79.627781,43.5703760000001
3528,3026,43.570376,-79.627781,38,2025/09/01,-79.627781,43.5703760000001
3529,3027,43.624238,-79.684452,25,2025/09/01,-79.684452,43.624238
3530,3027,43.624238,-79.684452,70,2025/09/01,-79.684452,43.624238
3531,3028,43.601347,-79.669068,66,2025/09/01,-79.669068,43.601347
3532,3029,43.605387,-79.674579,66,2025/09/01,-79.674579,43.6053870000001
3533,3030,43.616142,-79.659188,10,2025/09/01,-79.659188,43.616142
3534,3031,43.610734,-79.681804,66,2025/09/01,-79.681804,43.610734
3535,3032,43.599491,-79.66694,66,2025/09/01,-79.66694,43.5994910000001
3536,3033,43.588534,-79.645566,6,2025/09/01,-79.645566,43.588534
3537,3033,43.588534,-79.645566,8,2025/09/01,-79.645566,43.588534
3538,3033,43.588534,-79.645566,26,2025/09/01,-79.645566,43.588534
3539,3033,43.588534,-79.645566,302,2025/09/01,-79.645566,43.588534
3540,3033,43.588534,-79.645566,312,2025/09/01,-79.645566,43.588534
3541,3034,43.568032,-79.731185,13,2025/09/01,-79.731185,43.5680320000001
3542,3037,43.617157,-79.702949,61,2025/09/01,-79.702949,43.6171570000001
3543,3038,43.638875,-79.609976,107,2025/09/01,-79.609976,43.638875
3544,3038,43.638875,-79.609976,109,2025/09/01,-79.609976,43.638875
3545,3039,43.568178,-79.658021,6,2025/09/01,-79.658021,43.568178
3546,3040,43.57488,-79.646033,6,2025/09/01,-79.646033,43.5748800000001
3547,3043,43.585121,-79.644524,28,2025/09/01,-79.644524,43.5851210000001
3548,3045,43.575445,-79.645859,6,2025/09/01,-79.645859,43.5754450000001
3549,3046,43.568596,-79.658297,6,2025/09/01,-79.6582969999999,43.5685960000001
3550,3047,43.566493,-79.770793,39,2025/09/01,-79.770793,43.566493
3551,3048,43.564605,-79.767698,39,2025/09/01,-79.767698,43.564605
3552,3049,43.56298,-79.765626,39,2025/09/01,-79.7656259999999,43.56298
3553,3051,43.610649,-79.751715,42,2025/09/01,-79.751715,43.6106490000001
3554,3052,43.605264,-79.754887,42,2025/09/01,-79.7548869999999,43.605264
3555,3053,43.589075,-79.700202,38,2025/09/01,-79.700202,43.589075
3556,3053,43.589075,-79.700202,306,2025/09/01,-79.700202,43.589075
3557,3053,43.589075,-79.700202,314,2025/09/01,-79.700202,43.589075
3558,3054,43.556352,-79.762378,39,2025/09/01,-79.762378,43.5563520000001
3559,3055,43.561262,-79.752549,39,2025/09/01,-79.752549,43.561262
3560,3056,43.59728,-79.712085,39,2025/09/01,-79.712085,43.5972800000001
3561,3056,43.59728,-79.712085,43,2025/09/01,-79.712085,43.5972800000001
3562,3056,43.59728,-79.712085,306,2025/09/01,-79.712085,43.5972800000001
3563,3057,43.616616,-79.690282,39,2025/09/01,-79.690282,43.6166160000001
3564,3058,43.620296,-79.686112,39,2025/09/01,-79.686112,43.6202960000001
3565,3059,43.623247,-79.682776,39,2025/09/01,-79.682776,43.623247
3566,3060,43.625646,-79.680009,39,2025/09/01,-79.680009,43.6256460000001
3567,3061,43.623705,-79.682679,39,2025/09/01,-79.682679,43.623705
3568,3062,43.620789,-79.685978,39,2025/09/01,-79.685978,43.6207890000001
3569,3063,43.617127,-79.690098,39,2025/09/01,-79.690098,43.617127
3570,3063,43.617127,-79.690098,70,2025/09/01,-79.690098,43.617127
3571,3064,43.59697,-79.712882,39,2025/09/01,-79.712882,43.59697
3572,3064,43.59697,-79.712882,43,2025/09/01,-79.712882,43.59697
3573,3064,43.59697,-79.712882,306,2025/09/01,-79.712882,43.59697
3574,3065,43.561739,-79.752477,39,2025/09/01,-79.7524769999999,43.561739
3575,3065,43.561739,-79.752477,46,2025/09/01,-79.7524769999999,43.561739
3576,3066,43.558373,-79.756183,39,2025/09/01,-79.756183,43.5583730000001
3577,3067,43.555314,-79.759599,39,2025/09/01,-79.759599,43.5553140000001
3578,3068,43.606145,-79.653943,35,2025/09/01,-79.653943,43.606145
3579,3069,43.556296,-79.761987,39,2025/09/01,-79.761987,43.556296
3580,3072,43.56505,-79.767985,39,2025/09/01,-79.767985,43.56505
3581,3073,43.566489,-79.770434,39,2025/09/01,-79.770434,43.566489
3582,3074,43.567629,-79.773395,39,2025/09/01,-79.7733949999999,43.5676290000001
3583,3075,43.604147,-79.790464,38,2025/09/01,-79.790464,43.6041470000001
3584,3076,43.602764,-79.782829,38,2025/09/01,-79.7828289999999,43.602764
3585,3077,43.587748,-79.771277,39,2025/09/01,-79.7712769999999,43.587748
3586,3077,43.587748,-79.771277,90,2025/09/01,-79.7712769999999,43.587748
3587,3079,43.622401,-79.693838,70,2025/09/01,-79.693838,43.622401
3588,3080,43.621853,-79.671069,25,2025/09/01,-79.671069,43.621853
3589,3083,43.609754,-79.751324,108,2025/09/01,-79.751324,43.6097540000001
3590,3084,43.652817,-79.615104,74,2025/09/01,-79.615104,43.652817
3591,3085,43.654292,-79.615666,74,2025/09/01,-79.615666,43.6542920000001
3592,3086,43.568775,-79.744593,45,2025/09/01,-79.744593,43.5687750000001
3593,3086,43.568775,-79.744593,109,2025/09/01,-79.744593,43.5687750000001
3594,3087,43.658349,-79.613179,74,2025/09/01,-79.6131789999999,43.658349
3595,3095,43.507983,-79.643311,29,2025/09/01,-79.643311,43.5079830000001
3596,3096,43.652307,-79.615339,74,2025/09/01,-79.6153389999999,43.6523070000001
3597,3097,43.647256,-79.619064,7,2025/09/01,-79.619064,43.647256
3598,3097,43.647256,-79.619064,74,2025/09/01,-79.619064,43.647256
3599,3100,43.634015,-79.729408,42,2025/09/01,-79.729408,43.634015
3600,3102,43.628444,-79.651165,39,2025/09/01,-79.6511649999999,43.6284440000001
3601,3102,43.628444,-79.651165,43,2025/09/01,-79.6511649999999,43.6284440000001
3602,3104,43.627873,-79.716688,57,2025/09/01,-79.716688,43.6278730000001
3603,3104,43.627873,-79.716688,61,2025/09/01,-79.716688,43.6278730000001
3604,3107,43.632846,-79.664356,39,2025/09/01,-79.6643559999999,43.632846
3605,3107,43.632846,-79.664356,53,2025/09/01,-79.6643559999999,43.632846
3606,3108,43.614022,-79.698109,61,2025/09/01,-79.698109,43.614022
3607,3110,43.625524,-79.654887,53,2025/09/01,-79.654887,43.625524
3608,3114,43.506045,-79.635555,45,2025/09/01,-79.635555,43.506045
3609,3115,43.610969,-79.748808,42,2025/09/01,-79.7488079999999,43.6109690000001
3610,3115,43.610969,-79.748808,108,2025/09/01,-79.7488079999999,43.6109690000001
3611,3116,43.612313,-79.739251,42,2025/09/01,-79.739251,43.612313
3612,3117,43.609409,-79.744551,42,2025/09/01,-79.744551,43.609409
3613,3118,43.611301,-79.748749,42,2025/09/01,-79.748749,43.611301
3614,3119,43.61841,-79.692065,66,2025/09/01,-79.692065,43.61841
3615,3119,43.61841,-79.692065,70,2025/09/01,-79.692065,43.61841
3616,3120,43.702914,-79.629986,24,2025/09/01,-79.629986,43.7029140000001
3617,3121,43.603343,-79.777897,38,2025/09/01,-79.777897,43.603343
3618,3122,43.631115,-79.614317,5,2025/09/01,-79.614317,43.6311150000001
3619,3123,43.580361,-79.623328,4,2025/09/01,-79.623328,43.580361
3620,3123,43.580361,-79.623328,28,2025/09/01,-79.623328,43.580361
3621,3123,43.580361,-79.623328,38,2025/09/01,-79.623328,43.580361
3622,3125,43.567567,-79.655818,6,2025/09/01,-79.655818,43.567567
3623,3125,43.567567,-79.655818,38,2025/09/01,-79.655818,43.567567
3624,3126,43.621036,-79.695609,66,2025/09/01,-79.6956089999999,43.6210360000001
3625,3126,43.621036,-79.695609,70,2025/09/01,-79.6956089999999,43.6210360000001
3626,3127,43.632429,-79.652971,39,2025/09/01,-79.652971,43.6324290000001
3627,3129,43.633209,-79.726008,42,2025/09/01,-79.726008,43.6332090000001
3628,3130,43.565871,-79.757407,46,2025/09/01,-79.757407,43.5658710000001
3629,3132,43.643165,-79.702588,17,2025/09/01,-79.7025879999999,43.6431650000001
3630,3133,43.624501,-79.742985,42,2025/09/01,-79.742985,43.6245010000001
3631,3134,43.624345,-79.74274,42,2025/09/01,-79.74274,43.6243450000001
3632,3136,43.633028,-79.726768,42,2025/09/01,-79.7267679999999,43.6330280000001
3633,3137,43.646671,-79.683243,53,2025/09/01,-79.6832429999999,43.646671
3634,3139,43.568394,-79.630532,1,2025/09/01,-79.630532,43.5683940000001
3635,3139,43.568394,-79.630532,38,2025/09/01,-79.630532,43.5683940000001
3636,3140,43.632289,-79.721875,57,2025/09/01,-79.721875,43.6322890000001
3637,3140,43.632289,-79.721875,61,2025/09/01,-79.721875,43.6322890000001
3638,3141,43.508529,-79.632864,45,2025/09/01,-79.632864,43.5085290000001
3639,3142,43.49981,-79.6423,45,2025/09/01,-79.6423,43.49981
3640,3143,43.503511,-79.638278,45,2025/09/01,-79.638278,43.5035110000001
3641,3144,43.630794,-79.614284,5,2025/09/01,-79.6142839999999,43.630794
3642,3147,43.587493,-79.69604,10,2025/09/01,-79.69604,43.587493
3643,3147,43.587493,-79.69604,306,2025/09/01,-79.69604,43.587493
3644,3148,43.645008,-79.610549,35,2025/09/01,-79.6105489999999,43.6450080000001
3645,3149,43.644412,-79.610723,35,2025/09/01,-79.610723,43.644412
3646,3163,43.647074,-79.685355,57,2025/09/01,-79.6853549999999,43.647074
3647,3169,43.565568,-79.633797,1,2025/09/01,-79.6337969999999,43.565568
3648,3169,43.565568,-79.633797,38,2025/09/01,-79.6337969999999,43.565568
3649,3175,43.573554,-79.75185,10,2025/09/01,-79.7518499999999,43.573554
3650,3175,43.573554,-79.75185,313,2025/09/01,-79.7518499999999,43.573554
3651,3180,43.631317,-79.662059,39,2025/09/01,-79.6620589999999,43.6313170000001
3652,3184,43.583849,-79.755261,13,2025/09/01,-79.755261,43.5838490000001
3653,3192,43.590165,-79.651313,9,2025/09/01,-79.6513129999999,43.5901650000001
3654,3192,43.590165,-79.651313,61,2025/09/01,-79.6513129999999,43.5901650000001
3655,3192,43.590165,-79.651313,66,2025/09/01,-79.6513129999999,43.5901650000001
3656,3195,43.651771,-79.60305,35,2025/09/01,-79.6030499999999,43.6517710000001
3657,3198,43.571719,-79.610567,4,2025/09/01,-79.6105669999999,43.571719
3658,3200,43.604845,-79.754449,42,2025/09/01,-79.754449,43.6048450000001
3659,3201,43.609604,-79.752455,42,2025/09/01,-79.7524549999999,43.609604
3660,3203,43.555863,-79.752834,49,2025/09/01,-79.752834,43.555863
3661,3204,43.559168,-79.748767,49,2025/09/01,-79.748767,43.5591680000001
3662,3204,43.559168,-79.748767,321,2025/09/01,-79.748767,43.5591680000001
3663,3205,43.559411,-79.748761,49,2025/09/01,-79.7487609999999,43.5594110000001
3664,3206,43.556141,-79.752754,49,2025/09/01,-79.752754,43.556141
3665,3211,43.645034,-79.6163,7,2025/09/01,-79.6163,43.6450340000001
3666,3211,43.645034,-79.6163,74,2025/09/01,-79.6163,43.6450340000001
3667,3212,43.645319,-79.616777,7,2025/09/01,-79.616777,43.645319
3668,3212,43.645319,-79.616777,74,2025/09/01,-79.616777,43.645319
3669,3213,43.641448,-79.614928,7,2025/09/01,-79.614928,43.641448
3670,3213,43.641448,-79.614928,74,2025/09/01,-79.614928,43.641448
3671,3220,43.629895,-79.614908,73,2025/09/01,-79.614908,43.629895
3672,3220,43.629895,-79.614908,74,2025/09/01,-79.614908,43.629895
3673,3220,43.629895,-79.614908,107,2025/09/01,-79.614908,43.629895
3674,3220,43.629895,-79.614908,109,2025/09/01,-79.614908,43.629895
3675,3221,43.556774,-79.716353,13,2025/09/01,-79.716353,43.5567740000001
3676,3222,43.555104,-79.713968,13,2025/09/01,-79.713968,43.555104
3677,3223,43.645612,-79.610373,107,2025/09/01,-79.610373,43.645612
3678,3223,43.645612,-79.610373,109,2025/09/01,-79.610373,43.645612
3679,3224,43.588179,-79.64887,28,2025/09/01,-79.64887,43.588179
3680,3225,43.629869,-79.61473,73,2025/09/01,-79.61473,43.629869
3681,3225,43.629869,-79.61473,74,2025/09/01,-79.61473,43.629869
3682,3225,43.629869,-79.61473,107,2025/09/01,-79.61473,43.629869
3683,3225,43.629869,-79.61473,109,2025/09/01,-79.61473,43.629869
3684,3226,43.687134,-79.660695,18,2025/09/01,-79.660695,43.6871340000001
3685,3226,43.687134,-79.660695,42,2025/09/01,-79.660695,43.6871340000001
3686,3227,43.645509,-79.610231,107,2025/09/01,-79.6102309999999,43.6455090000001
3687,3227,43.645509,-79.610231,109,2025/09/01,-79.6102309999999,43.6455090000001
3688,3231,43.578885,-79.717754,306,2025/09/01,-79.717754,43.5788850000001
3689,3231,43.578885,-79.717754,313,2025/09/01,-79.717754,43.5788850000001
3690,3232,43.58382,-79.646898,26,2025/09/01,-79.646898,43.5838200000001
3691,3236,43.636608,-79.626737,73,2025/09/01,-79.6267369999999,43.6366080000001
3692,3237,43.634837,-79.628739,73,2025/09/01,-79.6287389999999,43.6348370000001
3693,3238,43.633055,-79.630715,73,2025/09/01,-79.630715,43.6330550000001
3694,3239,43.633985,-79.632353,73,2025/09/01,-79.632353,43.633985
3695,3240,43.656019,-79.617015,74,2025/09/01,-79.617015,43.6560190000001
3696,3241,43.656486,-79.616979,74,2025/09/01,-79.616979,43.656486
3697,3242,43.635324,-79.635511,73,2025/09/01,-79.635511,43.635324
3698,3244,43.636032,-79.636789,73,2025/09/01,-79.636789,43.6360320000001
3699,3246,43.694444,-79.624992,24,2025/09/01,-79.624992,43.694444
3700,3248,43.558544,-79.703873,9,2025/09/01,-79.703873,43.558544
3701,3248,43.558544,-79.703873,48,2025/09/01,-79.703873,43.558544
3702,3251,43.734181,-79.639481,16,2025/09/01,-79.639481,43.734181
